Order,Family,Species Name,1980 GAA2 Red List Category,2004 GAA2 Red List Category,1980-2004 Genuine Change?,1980-2004 Primary Driver,Grouped 1980-2004 Primary Driver,1980-2004 Genuine downlisting due to conservation,2022 GAA2 Red List Category,2022 Red List Criteria,2004-2022 Genuine Change?, 2004-2022 Primary Driver,Grouped 2004-2022 Primary Driver,2004-2022 Genuine downlisting due to conservation,Afrotropical,Australasian/Oceanian,Indomalayan,Nearctic,Neotropical,Palearctic,Egg Laying,Free Living Larval Stage,Live Birth ,Water Breeding
ANURA,ALSODIDAE,Alsodes vittatus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
ANURA,BUFONIDAE,Altiphrynoides malcolmi,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,1,,,,,,Yes,Yes,No,No
ANURA,BUFONIDAE,Altiphrynoides osgoodi,CR,CR,No,,,,CR(PE),D,Genuine - uplisted,Disease,Disease,,1,,,,,,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes almogavarii,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes cisternasii,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes dickhilleni,NT,VU,Genuine - uplisted,Water management,Reduced-habitat,,EN,A2ace,Genuine - uplisted,Disease,Disease,,,,,,,1,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes maurus,NT,NT,No,,,,EN,"B2ab(iii,v)",Genuine - uplisted,Disease,Disease,,,,,,,1,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes muletensis,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Alytes obstetricans,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella amazonicola,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella bokermanni,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella gardai,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella javierbustamantei,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella manaos,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella matses,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella minuta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella moisesii,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella siona,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella teko,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella vote,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Amazophrynella xinguensis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma altamirani,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma amblycephalum,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma andersoni,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma annulatum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma barbouri,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma bishopi,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma bombypellum,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma californiense,VU,VU,No,,,,VU,A2c,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma cingulatum,NT,VU,Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,EN,A2c,Genuine - uplisted,Climate change effects,Climate change effects,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma dumerilii,CR,CR,No,,,,CR,"B1ab(iii,v)+2ab(iii,v)",No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma flavipiperatum,EN,EN,No,,,,EN,B1ab(iii)+2ab(iii),No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma gracile,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma granulosum,VU,EN,Genuine - uplisted,Disease,Disease,,EN,A2abcde,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma jeffersonianum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma laterale,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma leorae,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma lermaense,EN,EN,No,,,,EN,"B1ab(iii,v)+2ab(iii,v)",No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma mabeei,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma macrodactylum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma maculatum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma mavortium,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma mexicanum,EN,EN,No,,,,CR,A2abce,Genuine - uplisted,Infrastructure development,Reduced-habitat,,,,,1,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma opacum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma ordinarium,EN,EN,No,,,,EN,"B1ab(iii,iv,v)",No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma rivulare,EN,EN,No,,,,EN,A4ace; B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma rosaceum,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma silvense,DD,DD,No,,,,DD,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma subsalsum,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma talpoideum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma taylori,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma texanum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma tigrinum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMBYSTOMATIDAE,Ambystoma velasci,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega altamazonica,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega bassleri,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega berohoka,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega bilinguis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega boehmei,LC,LC,No,,,,EN,B1ab(iii),Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega boliviana,LC,LC,No,,,,NT,B1ab(iii),Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega braccata,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega cainarachi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Unknown
ANURA,DENDROBATIDAE,Ameerega flavopicta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega hahneli,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega ignipedis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega imasmari,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega ingeri,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega macero,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega munduruku,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega panguana,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega parvula,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega pepperi,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega petersi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega picta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega planipaleae,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega pongoensis,VU,VU,No,,,,VU,"B1ab(iii,v)",No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega pulchripecta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega rubriventris,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega shihuemoy,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega silverstonei,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega simulans,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega trivittata,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,DENDROBATIDAE,Ameerega yoshina,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia angolensis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia chapini,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia delalandii,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia desaegeri,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia fuscigula,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia hymenopus,LC,NT,Genuine - uplisted,Disease,Disease,,NT,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia inyangae,EN,EN,No,,,,EN,B1ab(iii)+2ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia johnstoni,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia moyerorum,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia nutti,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia poyntoni,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia ruwenzorica,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia tenuoplicata,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia vandijki,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia vertebralis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,PYXICEPHALIDAE,Amietia wittei,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana albolabris,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana amnicola,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana asperrima,VU,VU,No,,,,VU,B1ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana darlingi,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana fonensis,DD,DD,No,,,,DD,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana galamensis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana lemairei,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana lepus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana longipes,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana occidentalis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amnirana parkeriana,DD,DD,No,,,,DD,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops adicola,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops afghanus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops akhaorum,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops albispinus,VU,VU,No,,,,VU,B1ab(iii)+2ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops aniqiaoensis,NT,NT,No,,,,NT,B1,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops archotaphus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops assamensis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops australis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops bellulus,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops caelumnoctis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops chakrataensis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops chayuensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops chunganensis,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops compotrix,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops cremnobatus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops cucae,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops daiyunensis,EN,EN,No,,,,NT,,Genuine - downlisted,Agriculture and aquaculture,Reduced-habitat,Yes,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops daorum,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops formosus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops gerbillus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops gerutu,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops granulosus,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops hainanensis,VU,EN,Genuine - uplisted,Over-exploited,Over-exploited,,EN,A2d,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops himalayanus,NT,NT,No,,,,NT,"B1ab(iii,v)",No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops hongkongensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops indoburmanensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops iriodes,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops jaunsari,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops jinjiangensis,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops kaulbacki,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops kohimaensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops larutensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops lifanensis,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops loloensis,NT,VU,Genuine - uplisted,Infrastructure development,Reduced-habitat,,VU,A2acd,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops longimanus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops mahabharatensis,VU,VU,No,,,,VU,"B1ab(iii,v)",No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops mantzorum,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops marmoratus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops medogensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops mengdingensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops mengyangensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops minutus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops monticola,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops nepalicus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops nidorbellus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops nyingchiensis,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops ottorum,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops panhai,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops ricketti,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops shuichengicus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops sinensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops spinapectoralis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops splendissimus,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops torrentis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops tuberodepressus,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops viridimaculatus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops vitreus,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops wenshanensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops wuyiensis,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops xinduqiao,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops yatseni,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RANIDAE,Amolops yunkaiensis,CR,CR,No,,,,NT,,Genuine - downlisted,Infrastructure development,Reduced-habitat,Yes,,,1,,,,Yes,Yes,No,Yes
CAUDATA,AMPHIUMIDAE,Amphiuma means,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMPHIUMIDAE,Amphiuma pholeter,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,AMPHIUMIDAE,Amphiuma tridactylum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus americanus,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus baxteri,CR,EW,Genuine - uplisted,Disease,Disease,,EW,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus boreas,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus californicus,NT,EN,Genuine - uplisted,Infrastructure development,Reduced-habitat,,EN,A3ce,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus canorus,VU,EN,Genuine - uplisted,Disease,Disease,,VU,B1ab(iii),Genuine - downlisted,Disease,Disease,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus cognatus,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus compactilis,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus debilis,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus exsul,VU,VU,No,,,,VU,D2,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus fowleri,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus hemiophrys,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus houstonensis,VU,CR,Genuine - uplisted,Infrastructure development,Reduced-habitat,,CR,C2a(ii),No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus kelloggi,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus mexicanus,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus microscaphus,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Anaxyrus monfontanus,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,1,,,Yes,Yes,No,Yes
